"resultId","raceId","driverId","constructorId","number","grid","position","positionText","positionOrder","points","laps","time","milliseconds","fastestLap","rank","fastestLapTime","fastestLapSpeed","statusId","team","teamnat"
23905,995,817,9,"3",6,"4","4",4,12,68,"+20.892","5332269","59","5","1:14.159","211.701",1,"Red Bull","Austrian"
23906,995,1,131,"44",4,"5","5",5,10,68,"+21.559","5332936","66","6","1:14.183","211.633",1,"Mercedes","German"
23907,995,8,6,"7",5,"6","6",6,8,68,"+27.184","5338561","59","4","1:14.075","211.941",1,"Ferrari","Italian"
23913,995,154,210,"8",20,"12","12",12,0,67,"\N","\N","56","9","1:15.470","208.024",11,"Haas F1 Team","American"
23914,995,825,210,"20",11,"13","13",13,0,67,"\N","\N","65","8","1:15.401","208.214",11,"Haas F1 Team","American"
23917,995,838,1,"2",15,"16","16",16,0,66,"\N","\N","55","15","1:15.765","207.214",12,"McLaren","British"
23918,995,845,3,"35",18,"17","17",17,0,66,"\N","\N","53","16","1:15.924","206.780",12,"Williams","British"
23919,995,4,1,"14",14,"\N","R",18,0,40,"\N","\N","33","17","1:16.180","206.085",43,"McLaren","British"
23921,995,840,3,"18",17,"\N","R",20,0,0,"\N","\N","\N","0","\N","\N",4,"Williams","British"
23922,996,1,131,"44",1,"1","1",1,25,53,"1:30:11.385","5411385","49","5","1:34.509","222.531",1,"Mercedes","German"
23923,996,830,9,"33",4,"2","2",2,18,53,"+7.090","5418475","47","2","1:34.275","223.083",1,"Red Bull","Austrian"
23924,996,8,6,"7",6,"3","3",3,15,53,"+25.888","5437273","48","3","1:34.398","222.792",1,"Ferrari","Italian"
23925,996,817,9,"3",5,"4","4",4,12,53,"+34.736","5446121","37","7","1:35.382","220.494",1,"Red Bull","Austrian"
23926,996,20,6,"5",3,"5","5",5,10,53,"+1:01.935","5473320","42","4","1:34.485","222.587",1,"Ferrari","Italian"
23927,996,825,210,"20",9,"6","6",6,8,53,"+1:19.364","5490749","50","8","1:35.425","220.395",1,"Haas F1 Team","American"
23928,996,822,131,"77",2,"7","7",7,6,53,"+1:20.632","5492017","41","1","1:34.225","223.201",1,"Mercedes","German"
23932,996,154,210,"8",10,"11","11",11,0,52,"\N","\N","47","10","1:35.695","219.773",11,"Haas F1 Team","American"
23933,996,838,1,"2",17,"12","12",12,0,52,"\N","\N","48","14","1:36.675","217.545",11,"McLaren","British"
23936,996,845,3,"35",18,"15","15",15,0,52,"\N","\N","35","16","1:38.300","213.949",11,"Williams","British"
23937,996,4,1,"14",16,"16","16",16,0,50,"\N","\N","48","6","1:35.133","221.071",36,"McLaren","British"
23938,996,840,3,"18",19,"17","17",17,0,48,"\N","\N","35","18","1:38.319","213.907",29,"Williams","British"
23942,997,830,9,"33",4,"1","1",1,25,71,"1:21:56.024","4916024","70","4","1:07.442","230.491",1,"Red Bull","Austrian"
23943,997,8,6,"7",3,"2","2",2,18,71,"+1.504","4917528","71","1","1:06.957","232.160",1,"Ferrari","Italian"
23944,997,20,6,"5",6,"3","3",3,15,71,"+3.181","4919205","67","2","1:07.082","231.728",1,"Ferrari","Italian"
23945,997,154,210,"8",5,"4","4",4,12,70,"\N","\N","17","16","1:09.071","225.055",11,"Haas F1 Team","American"
23946,997,825,210,"20",8,"5","5",5,10,70,"\N","\N","70","7","1:08.476","227.010",11,"Haas F1 Team","American"
23949,997,4,1,"14",13,"8","8",8,4,70,"\N","\N","69","9","1:08.661","226.399",11,"McLaren","British"
23954,997,845,3,"35",17,"13","13",13,0,69,"\N","\N","64","13","1:08.971","225.381",12,"Williams","British"
23955,997,840,3,"18",14,"14","14",14,0,69,"\N","\N","68","18","1:09.203","224.626",12,"Williams","British"
23956,997,838,1,"2",15,"15","15",15,0,65,"\N","\N","63","12","1:08.894","225.633",130,"McLaren","British"
23957,997,1,131,"44",2,"\N","R",16,0,62,"\N","\N","58","3","1:07.241","231.180",32,"Mercedes","German"
23959,997,817,9,"3",7,"\N","R",18,0,53,"\N","\N","46","5","1:07.591","229.983",43,"Red Bull","Austrian"
23960,997,822,131,"77",1,"\N","R",19,0,13,"\N","\N","12","15","1:09.044","225.143",9,"Mercedes","German"
23962,998,20,6,"5",2,"1","1",1,25,52,"1:27:29.784","5249784","47","1","1:30.696","233.831",1,"Ferrari","Italian"
23963,998,1,131,"44",1,"2","2",2,18,52,"+2.264","5252048","52","3","1:31.245","232.424",1,"Mercedes","German"
23964,998,8,6,"7",3,"3","3",3,15,52,"+3.652","5253436","51","2","1:30.795","233.576",1,"Ferrari","Italian"
23965,998,822,131,"77",4,"4","4",4,12,52,"+8.883","5258667","43","4","1:31.377","232.089",1,"Mercedes","German"
23966,998,817,9,"3",6,"5","5",5,10,52,"+9.500","5259284","46","5","1:31.589","231.551",1,"Red Bull","Austrian"
23969,998,4,1,"14",13,"8","8",8,4,52,"+31.115","5280899","52","10","1:33.482","226.862",1,"McLaren","British"
23970,998,825,210,"20",7,"9","9",9,2,52,"+33.188","5282972","48","12","1:33.604","226.567",1,"Haas F1 Team","American"
23972,998,838,1,"2",17,"11","11",11,0,52,"+35.774","5285558","48","11","1:33.551","226.695",1,"McLaren","British"
23973,998,840,3,"18",19,"12","12",12,0,52,"+38.106","5287890","48","15","1:33.869","225.927",1,"Williams","British"
23975,998,845,3,"35",18,"14","14",14,0,52,"+48.113","5297897","52","18","1:34.620","224.134",1,"Williams","British"
23977,998,830,9,"33",5,"\N","R",15,0,46,"\N","\N","42","6","1:32.007","230.499",23,"Red Bull","Austrian"
23978,998,154,210,"8",8,"\N","R",16,0,37,"\N","\N","28","16","1:34.391","224.678",4,"Haas F1 Team","American"
23983,999,1,131,"44",14,"1","1",1,25,67,"1:32:29.845","5549845","66","1","1:15.545","217.968",1,"Mercedes","German"
23984,999,822,131,"77",2,"2","2",2,18,67,"+4.535","5554380","65","2","1:15.721","217.461",1,"Mercedes","German"
23985,999,8,6,"7",3,"3","3",3,15,67,"+6.732","5556577","64","4","1:15.990","216.691",1,"Ferrari","Italian"
23986,999,830,9,"33",4,"4","4",4,12,67,"+7.654","5557499","66","3","1:15.852","217.085",1,"Red Bull","Austrian"
23988,999,154,210,"8",6,"6","6",6,8,67,"+28.871","5578716","66","5","1:16.716","214.641",1,"Haas F1 Team","American"
23993,999,825,210,"20",5,"11","11",11,0,67,"+34.919","5584764","66","10","1:17.697","211.930",1,"Haas F1 Team","American"
23995,999,838,1,"2",19,"13","13",13,0,67,"+46.617","5596462","67","8","1:17.537","212.368",1,"McLaren","British"
23998,999,4,1,"14",11,"16","16",16,0,65,"\N","\N","60","11","1:17.741","211.811",31,"McLaren","British"
23999,999,840,3,"18",18,"\N","R",17,0,53,"\N","\N","35","19","1:18.861","208.802",5,"Williams","British"
24000,999,20,6,"5",1,"\N","R",18,0,51,"\N","\N","39","6","1:17.290","213.046",3,"Ferrari","Italian"
24001,999,845,3,"35",12,"\N","R",19,0,51,"\N","\N","36","20","1:18.934","208.609",5,"Williams","British"
24002,999,817,9,"3",20,"\N","R",20,0,27,"\N","\N","22","18","1:18.262","210.400",5,"Red Bull","Austrian"
24003,1000,1,131,"44",1,"1","1",1,25,70,"1:37:16.427","5836427","63","4","1:21.107","194.454",1,"Mercedes","German"
24004,1000,20,6,"5",4,"2","2",2,18,70,"+17.123","5853550","70","2","1:20.056","197.007",1,"Ferrari","Italian"
24005,1000,8,6,"7",3,"3","3",3,15,70,"+20.101","5856528","55","3","1:20.292","196.428",1,"Ferrari","Italian"
24006,1000,817,9,"3",12,"4","4",4,12,70,"+46.419","5882846","46","1","1:20.012","197.115",1,"Red Bull","Austrian"
24007,1000,822,131,"77",2,"5","5",5,10,70,"+50.000","5886427","39","8","1:21.736","192.957",1,"Mercedes","German"
24009,1000,825,210,"20",9,"7","7",7,6,69,"\N","\N","60","6","1:21.302","193.987",11,"Haas F1 Team","American"
24010,1000,4,1,"14",11,"8","8",8,4,69,"\N","\N","68","9","1:22.090","192.125",11,"McLaren","British"
24012,1000,154,210,"8",10,"10","10",10,1,69,"\N","\N","58","10","1:22.606","190.925",11,"Haas F1 Team","American"
24018,1000,845,3,"35",20,"16","16",16,0,68,"\N","\N","53","18","1:23.708","188.412",12,"Williams","British"
24019,1000,840,3,"18",15,"17","17",17,0,68,"\N","\N","51","12","1:22.660","190.800",12,"Williams","British"
24020,1000,838,1,"2",16,"\N","R",18,0,49,"\N","\N","46","15","1:23.077","189.843",6,"McLaren","British"
24021,1000,830,9,"33",7,"\N","R",19,0,5,"\N","\N","5","19","1:23.985","187.790",75,"Red Bull","Austrian"
24023,1001,20,6,"5",2,"1","1",1,25,44,"1:23:34.476","5014476","25","2","1:46.644","236.435",1,"Ferrari","Italian"
24024,1001,1,131,"44",1,"2","2",2,18,44,"+11.061","5025537","23","3","1:46.721","236.264",1,"Mercedes","German"
24025,1001,830,9,"33",7,"3","3",3,15,44,"+31.372","5045848","36","4","1:46.946","235.767",1,"Red Bull","Austrian"
24026,1001,822,131,"77",19,"4","4",4,12,44,"+1:03.605","5078081","32","1","1:46.286","237.231",1,"Mercedes","German"
24029,1001,154,210,"8",5,"7","7",7,6,44,"+1:25.953","5100429","35","8","1:48.283","232.856",1,"Haas F1 Team","American"
24030,1001,825,210,"20",9,"8","8",8,4,44,"+1:27.639","5102115","36","5","1:47.937","233.602",1,"Haas F1 Team","American"
24034,1001,845,3,"35",16,"12","12",12,0,43,"\N","\N","42","14","1:49.113","231.085",11,"Williams","British"
24035,1001,840,3,"18",17,"13","13",13,0,43,"\N","\N","39","16","1:49.287","230.717",11,"Williams","British"
24037,1001,838,1,"2",18,"15","15",15,0,43,"\N","\N","38","13","1:48.956","231.418",11,"McLaren","British"
24038,1001,817,9,"3",8,"\N","R",16,0,28,"\N","\N","27","15","1:49.242","230.812",31,"Red Bull","Austrian"
24039,1001,8,6,"7",6,"\N","R",17,0,8,"\N","\N","6","17","1:54.320","220.559",23,"Ferrari","Italian"
24041,1001,4,1,"14",15,"\N","R",19,0,0,"\N","\N","\N","0","\N","\N",3,"McLaren","British"
24043,1002,1,131,"44",3,"1","1",1,25,53,"1:16:54.484","4614484","30","1","1:22.497","252.794",1,"Mercedes","German"
24044,1002,8,6,"7",1,"2","2",2,18,53,"+8.705","4623189","28","4","1:23.515","249.713",1,"Ferrari","Italian"
24045,1002,822,131,"77",4,"3","3",3,15,53,"+14.066","4628550","39","3","1:22.907","251.544",1,"Mercedes","German"
24046,1002,20,6,"5",2,"4","4",4,12,53,"+16.151","4630635","51","2","1:22.505","252.770",1,"Ferrari","Italian"
24047,1002,830,9,"33",5,"5","5",5,10,53,"+18.208","4632692","41","6","1:23.609","249.432",1,"Red Bull","Austrian"
24051,1002,840,3,"18",10,"9","9",9,2,52,"\N","\N","52","9","1:24.056","248.106",11,"Williams","British"
24052,1002,845,3,"35",12,"10","10",10,1,52,"\N","\N","39","14","1:24.580","246.568",11,"Williams","British"
24054,1002,838,1,"2",17,"12","12",12,0,52,"\N","\N","52","13","1:24.504","246.790",11,"McLaren","British"
24058,1002,825,210,"20",11,"16","16",16,0,52,"\N","\N","44","7","1:23.768","248.959",11,"Haas F1 Team","American"
24059,1002,817,9,"3",19,"\N","R",17,0,23,"\N","\N","46","18","1:25.692","243.369",5,"Red Bull","Austrian"
24060,1002,4,1,"14",13,"\N","R",18,0,9,"\N","\N","18","17","1:25.229","244.691",5,"McLaren","British"
24062,1002,154,210,"8",6,"\N","D",20,0,53,"+56.320","4670804","\N","0","\N","\N",2,"Haas F1 Team","American"
24063,1003,1,131,"44",1,"1","1",1,25,61,"1:51:11.611","6671611","56","2","1:42.913","177.108",1,"Mercedes","German"
24064,1003,830,9,"33",2,"2","2",2,18,61,"+8.961","6680572","54","5","1:43.345","176.368",1,"Red Bull","Austrian"
24065,1003,20,6,"5",3,"3","3",3,15,61,"+39.984","6711595","48","6","1:44.669","174.137",1,"Ferrari","Italian"
24066,1003,822,131,"77",4,"4","4",4,12,61,"+51.930","6723541","42","8","1:44.720","174.052",1,"Mercedes","German"
24067,1003,8,6,"7",5,"5","5",5,10,61,"+53.001","6724612","46","7","1:44.715","174.061",1,"Ferrari","Italian"
24068,1003,817,9,"3",6,"6","6",6,8,61,"+53.982","6725593","59","3","1:43.120","176.753",1,"Red Bull","Austrian"
24069,1003,4,1,"14",11,"7","7",7,6,61,"+1:43.001","6774612","57","4","1:43.164","176.677",1,"McLaren","British"
24074,1003,838,1,"2",18,"12","12",12,0,60,"\N","\N","50","14","1:45.555","172.675",11,"McLaren","British"
24076,1003,840,3,"18",20,"14","14",14,0,60,"\N","\N","53","17","1:46.033","171.897",11,"Williams","British"
24077,1003,154,210,"8",8,"15","15",15,0,60,"\N","\N","57","16","1:45.904","172.106",11,"Haas F1 Team","American"
24080,1003,825,210,"20",16,"18","18",18,0,59,"\N","\N","50","1","1:41.905","178.860",12,"Haas F1 Team","American"
24081,1003,845,3,"35",19,"19","19",19,0,59,"\N","\N","48","15","1:45.902","172.110",12,"Williams","British"
24083,1004,1,131,"44",2,"1","1",1,25,53,"1:27:25.181","5245181","50","2","1:35.916","219.492",1,"Mercedes","German"
24084,1004,822,131,"77",1,"2","2",2,18,53,"+2.545","5247726","50","1","1:35.861","219.617",1,"Mercedes","German"
24085,1004,20,6,"5",3,"3","3",3,15,53,"+7.487","5252668","50","3","1:35.990","219.322",1,"Ferrari","Italian"
24086,1004,8,6,"7",4,"4","4",4,12,53,"+16.543","5261724","47","6","1:36.611","217.913",1,"Ferrari","Italian"
24087,1004,830,9,"33",19,"5","5",5,10,53,"+31.016","5276197","45","4","1:36.283","218.655",1,"Red Bull","Austrian"
24088,1004,817,9,"3",18,"6","6",6,8,53,"+1:20.451","5325632","41","5","1:36.345","218.514",1,"Red Bull","Austrian"
24090,1004,825,210,"20",5,"8","8",8,4,52,"\N","\N","52","8","1:38.015","214.791",11,"Haas F1 Team","American"
24093,1004,154,210,"8",9,"11","11",11,0,52,"\N","\N","46","10","1:38.244","214.290",11,"Haas F1 Team","American"
24096,1004,4,1,"14",16,"14","14",14,0,52,"\N","\N","44","15","1:39.590","211.394",11,"McLaren","British"
24097,1004,840,3,"18",14,"15","15",15,0,52,"\N","\N","44","14","1:39.435","211.724",11,"Williams","British"
24098,1004,838,1,"2",15,"16","16",16,0,51,"\N","\N","41","18","1:39.922","210.692",12,"McLaren","British"
24100,1004,845,3,"35",13,"18","18",18,0,51,"\N","\N","43","17","1:39.838","210.869",12,"Williams","British"
24103,1005,1,131,"44",1,"1","1",1,25,53,"1:27:17.062","5237062","51","2","1:32.785","225.307",1,"Mercedes","German"
24104,1005,822,131,"77",2,"2","2",2,18,53,"+12.919","5249981","46","3","1:33.110","224.521",1,"Mercedes","German"
24105,1005,830,9,"33",3,"3","3",3,15,53,"+14.295","5251357","50","6","1:33.367","223.903",1,"Red Bull","Austrian"
24106,1005,817,9,"3",15,"4","4",4,12,53,"+19.495","5256557","50","4","1:33.187","224.336",1,"Red Bull","Austrian"
24107,1005,8,6,"7",4,"5","5",5,10,53,"+50.998","5288060","28","12","1:34.223","221.869",1,"Ferrari","Italian"
24108,1005,20,6,"5",8,"6","6",6,8,53,"+1:09.873","5306935","53","1","1:32.318","226.447",1,"Ferrari","Italian"
24110,1005,154,210,"8",5,"8","8",8,4,53,"+1:27.198","5324260","47","15","1:34.786","220.551",1,"Haas F1 Team","American"
24116,1005,4,1,"14",18,"14","14",14,0,52,"\N","\N","28","7","1:33.943","222.530",11,"McLaren","British"
24117,1005,838,1,"2",19,"15","15",15,0,52,"\N","\N","25","18","1:35.023","220.001",11,"McLaren","British"
24118,1005,845,3,"35",17,"16","16",16,0,52,"\N","\N","41","8","1:33.985","222.431",11,"Williams","British"
24119,1005,840,3,"18",14,"17","17",17,0,52,"\N","\N","41","5","1:33.354","223.934",11,"Williams","British"
24122,1005,825,210,"20",12,"\N","R",20,0,8,"\N","\N","6","20","1:39.908","209.244",130,"Haas F1 Team","American"
24123,1006,8,6,"7",2,"1","1",1,25,56,"1:34:18.643","5658643","45","5","1:38.482","201.527",1,"Ferrari","Italian"
24124,1006,830,9,"33",18,"2","2",2,18,56,"+1.281","5659924","45","2","1:38.246","202.011",1,"Red Bull","Austrian"
24125,1006,1,131,"44",1,"3","3",3,15,56,"+2.342","5660985","40","1","1:37.392","203.782",1,"Mercedes","German"
24126,1006,20,6,"5",5,"4","4",4,12,56,"+18.222","5676865","41","3","1:38.280","201.941",1,"Ferrari","Italian"
24127,1006,822,131,"77",3,"5","5",5,10,56,"+24.744","5683387","46","4","1:38.470","201.551",1,"Mercedes","German"
24133,1006,838,1,"2",17,"11","11",11,0,55,"\N","\N","52","12","1:39.915","198.636",11,"McLaren","British"
24135,1006,845,3,"35",14,"13","13",13,0,55,"\N","\N","42","7","1:39.240","199.987",11,"Williams","British"
24136,1006,840,3,"18",15,"14","14",14,0,54,"\N","\N","38","10","1:39.646","199.173",12,"Williams","British"
24138,1006,817,9,"3",4,"\N","R",16,0,8,"\N","\N","49","15","1:40.433","197.612",84,"Red Bull","Austrian"
24139,1006,154,210,"8",8,"\N","R",17,0,2,"\N","\N","12","18","1:41.982","194.610",130,"Haas F1 Team","American"
24140,1006,4,1,"14",13,"\N","R",18,0,1,"\N","\N","5","17","1:40.933","196.633",4,"McLaren","British"
24142,1006,825,210,"20",12,"\N","D",20,0,56,"\N","\N","\N","0","\N","\N",2,"Haas F1 Team","American"
24143,1007,830,9,"33",2,"1","1",1,25,71,"1:38:28.851","5908851","66","2","1:19.186","195.670",1,"Red Bull","Austrian"
24144,1007,20,6,"5",4,"2","2",2,18,71,"+17.316","5926167","49","4","1:19.522","194.844",1,"Ferrari","Italian"
24145,1007,8,6,"7",6,"3","3",3,15,71,"+49.914","5958765","19","5","1:20.334","192.874",1,"Ferrari","Italian"
24146,1007,1,131,"44",3,"4","4",4,12,71,"+1:18.738","5987589","49","8","1:20.728","191.933",1,"Mercedes","German"
24147,1007,822,131,"77",5,"5","5",5,10,70,"\N","\N","65","1","1:18.741","196.776",11,"Mercedes","German"
24150,1007,838,1,"2",15,"8","8",8,4,69,"\N","\N","14","11","1:21.921","189.138",12,"McLaren","British"
24154,1007,840,3,"18",17,"12","12",12,0,69,"\N","\N","27","18","1:22.983","186.717",12,"Williams","British"
24155,1007,845,3,"35",19,"13","13",13,0,69,"\N","\N","66","16","1:22.640","187.492",12,"Williams","British"
24157,1007,825,210,"20",16,"15","15",15,0,69,"\N","\N","45","10","1:21.874","189.246",12,"Haas F1 Team","American"
24158,1007,154,210,"8",18,"16","16",16,0,68,"\N","\N","46","9","1:21.370","190.419",13,"Haas F1 Team","American"
24159,1007,817,9,"3",1,"\N","R",17,0,61,"\N","\N","57","3","1:19.462","194.991",5,"Red Bull","Austrian"
24162,1007,4,1,"14",12,"\N","R",20,0,3,"\N","\N","3","20","1:24.197","184.025",5,"McLaren","British"
24163,1008,1,131,"44",1,"1","1",1,25,71,"1:27:09.066","5229066","70","7","1:11.795","216.065",1,"Mercedes","German"
24164,1008,830,9,"33",5,"2","2",2,18,71,"+1.469","5230535","61","4","1:11.578","216.720",1,"Red Bull","Austrian"
24165,1008,8,6,"7",4,"3","3",3,15,71,"+4.764","5233830","64","6","1:11.769","216.143",1,"Ferrari","Italian"
24166,1008,817,9,"3",11,"4","4",4,12,71,"+5.193","5234259","62","3","1:11.343","217.434",1,"Red Bull","Austrian"
24167,1008,822,131,"77",3,"5","5",5,10,71,"+22.943","5252009","65","1","1:10.540","219.909",1,"Mercedes","German"
24168,1008,20,6,"5",2,"6","6",6,8,71,"+26.997","5256063","71","2","1:10.831","219.005",1,"Ferrari","Italian"
24170,1008,154,210,"8",8,"8","8",8,4,71,"+51.230","5280296","71","12","1:12.362","214.372",1,"Haas F1 Team","American"
24171,1008,825,210,"20",10,"9","9",9,2,71,"+52.857","5281923","67","10","1:12.206","214.835",1,"Haas F1 Team","American"
24176,1008,838,1,"2",20,"14","14",14,0,70,"\N","\N","68","16","1:12.968","212.591",11,"McLaren","British"
24178,1008,845,3,"35",14,"16","16",16,0,69,"\N","\N","52","19","1:14.262","208.887",12,"Williams","British"
24179,1008,4,1,"14",17,"17","17",17,0,69,"\N","\N","57","14","1:12.643","213.542",12,"McLaren","British"
24180,1008,840,3,"18",19,"18","18",18,0,69,"\N","\N","68","5","1:11.751","216.197",12,"Williams","British"
24183,1009,1,131,"44",1,"1","1",1,25,55,"1:39:40.382","5980382","53","5","1:41.357","197.267",1,"Mercedes","German"
24184,1009,20,6,"5",3,"2","2",2,18,55,"+2.581","5982963","54","1","1:40.867","198.225",1,"Ferrari","Italian"
24185,1009,830,9,"33",6,"3","3",3,15,55,"+12.706","5993088","51","6","1:41.909","196.198",1,"Red Bull","Austrian"
24186,1009,817,9,"3",5,"4","4",4,12,55,"+15.379","5995761","35","3","1:41.249","197.477",1,"Red Bull","Austrian"
24187,1009,822,131,"77",2,"5","5",5,10,55,"+47.957","6028339","42","2","1:40.953","198.056",1,"Mercedes","German"
24191,1009,154,210,"8",7,"9","9",9,2,54,"\N","\N","54","11","1:43.195","193.753",11,"Haas F1 Team","American"
24192,1009,825,210,"20",13,"10","10",10,1,54,"\N","\N","53","9","1:42.822","194.456",11,"Haas F1 Team","American"
24193,1009,4,1,"14",15,"11","11",11,0,54,"\N","\N","53","7","1:42.393","195.271",11,"McLaren","British"
24195,1009,840,3,"18",20,"13","13",13,0,54,"\N","\N","53","16","1:44.033","192.192",11,"Williams","British"
24196,1009,838,1,"2",18,"14","14",14,0,54,"\N","\N","53","12","1:43.249","193.652",11,"McLaren","British"
24197,1009,845,3,"35",19,"15","15",15,0,54,"\N","\N","54","14","1:43.831","192.566",11,"Williams","British"
24201,1009,8,6,"7",4,"\N","R",19,0,6,"\N","\N","5","18","1:45.198","190.064",75,"Ferrari","Italian"
24203,1010,822,131,"77",2,"1","1",1,26,58,"1:25:27.325","5127325","57","1","1:25.580","223.075",1,"Mercedes","German"
24204,1010,1,131,"44",1,"2","2",2,18,58,"+20.886","5148211","57","2","1:26.057","221.839",1,"Mercedes","German"
24205,1010,830,9,"33",4,"3","3",3,15,58,"+22.520","5149845","57","3","1:26.256","221.327",1,"Red Bull","Austrian"
24206,1010,20,6,"5",3,"4","4",4,12,58,"+57.109","5184434","16","8","1:27.954","217.054",1,"Ferrari","Italian"
24207,1010,844,6,"16",5,"5","5",5,10,58,"+58.203","5185528","58","4","1:26.926","219.621",1,"Ferrari","Italian"
24208,1010,825,210,"20",7,"6","6",6,8,58,"+1:27.156","5214481","56","9","1:28.182","216.493",1,"Haas F1 Team","American"
24210,1010,8,51,"7",9,"8","8",8,4,57,"\N","\N","52","11","1:28.270","216.277",11,"Alfa Romeo","Swiss"
24213,1010,842,9,"10",17,"11","11",11,0,57,"\N","\N","39","5","1:27.229","218.858",11,"Red Bull","Austrian"
24214,1010,846,1,"4",8,"12","12",12,0,57,"\N","\N","17","16","1:28.555","215.581",11,"McLaren","British"
24217,1010,841,51,"99",14,"15","15",15,0,57,"\N","\N","29","14","1:28.479","215.766",11,"Alfa Romeo","Swiss"
24218,1010,847,3,"63",19,"16","16",16,0,56,"\N","\N","55","17","1:28.713","215.197",12,"Williams","British"
24219,1010,9,3,"88",20,"17","17",17,0,55,"\N","\N","30","18","1:29.284","213.821",13,"Williams","British"
24220,1010,154,210,"8",6,"\N","R",18,0,29,"\N","\N","17","13","1:28.462","215.807",36,"Haas F1 Team","American"
24222,1010,832,1,"55",18,"\N","R",20,0,9,"\N","\N","9","20","1:30.899","210.022",5,"McLaren","British"
24223,1011,1,131,"44",3,"1","1",1,25,57,"1:34:21.295","5661295","36","2","1:33.528","208.314",1,"Mercedes","German"
